Family,Member,Total_Images,Avg_Similarity,Status
F0047,MID1,11,0.6974319219589233,processed
F0047,MID2,6,0.6497935652732849,processed
F0047,MID3,5,0.5450884103775024,processed
F0670,MID1,7,0.5527657270431519,processed
F0670,MID2,8,0.6077015399932861,processed
F0865,MID3,3,0.815774142742157,processed
F0865,MID2,5,0.5104697346687317,processed
F0865,MID1,8,0.6419556140899658,processed
F0043,MID1,9,0.6075707077980042,processed
F0043,MID4,5,0.6696377992630005,processed
F0043,MID2,6,0.5148957371711731,processed
F0043,MID3,6,0.6344221830368042,processed
F0301,MID1,7,0.7720546722412109,processed
F0301,MID3,8,0.754138708114624,processed
F0961,MID3,5,0.6853423118591309,processed
F0961,MID6,2,0.8502588868141174,processed
F0961,MID2,6,0.7039163708686829,processed
F0961,MID8,2,0.8499926328659058,processed
F0961,MID1,12,0.6986519694328308,processed
F0961,MID7,4,0.7545424103736877,processed
F0961,MID4,3,0.7367504239082336,processed
F0661,MID3,8,0.6107435822486877,processed
F0661,MID1,15,0.636782705783844,processed
F0661,MID4,8,0.6869363188743591,processed
F0661,MID2,11,0.4834621250629425,processed
F0253,MID1,8,0.5420860052108765,processed
F0253,MID2,4,0.7279894351959229,processed
F0253,MID7,2,0.9224090576171875,processed
F0860,MID4,3,0.7601639628410339,processed
F0860,MID2,3,0.6185126304626465,processed
F0860,MID3,3,0.7602980136871338,processed
F0860,MID1,5,0.696759045124054,processed
F0476,MID1,8,0.5591171979904175,processed
F0476,MID3,4,0.47269773483276367,processed
F0476,MID2,5,0.5465137958526611,processed
F0476,MID5,2,0.8596533536911011,processed
F0476,MID4,2,0.7955566644668579,processed
F0975,MID4,4,0.7125922441482544,processed
F0975,MID5,2,0.9026097059249878,processed
F0975,MID2,7,0.732021689414978,processed
F0975,MID1,10,0.7162401676177979,processed
F0392,MID1,4,0.7795835733413696,processed
F0392,MID2,5,0.7173794507980347,processed
F0392,MID3,7,0.5986145734786987,processed
F0618,MID5,2,0.8562037348747253,processed
F0618,MID4,5,0.5443975329399109,processed
F0618,MID2,2,0.851104736328125,processed
F0618,MID1,9,0.5091826915740967,processed
F0683,MID1,10,0.7471420168876648,processed
F0683,MID5,3,0.8020980358123779,processed
F0683,MID6,2,0.8209850192070007,processed
F0683,MID2,4,0.5643070340156555,processed
F0683,MID3,5,0.5936177372932434,processed
F0375,MID2,9,0.6818810701370239,processed
F0375,MID3,12,0.6116971373558044,processed
F0375,MID1,11,0.6010671257972717,processed
F0348,MID1,5,0.6236518621444702,processed
F0348,MID3,7,0.5264841318130493,processed
F0348,MID2,11,0.6299134492874146,processed
F0348,MID4,9,0.653681218624115,processed
F0979,MID1,9,0.6664713025093079,processed
F0979,MID2,8,0.6580067276954651,processed
F0716,MID2,2,0.8085758686065674,processed
F0716,MID1,11,0.6025043725967407,processed
F0716,MID4,4,0.6073049306869507,processed
F0716,MID3,5,0.7527295351028442,processed
F0273,MID2,7,0.5343136191368103,processed
F0273,MID1,10,0.4993009567260742,processed
F0273,MID3,6,0.5221484899520874,processed
F0273,MID4,4,0.5087661743164062,processed
F0256,MID2,5,0.3901699185371399,processed
F0256,MID4,6,0.3342672884464264,processed
F0256,MID3,6,0.488951712846756,processed
F0256,MID1,7,0.5725003480911255,processed
F0662,MID1,5,0.6534885168075562,processed
F0825,MID9,2,0.5782307386398315,processed
F0825,MID1,5,0.42511671781539917,processed
F0527,MID2,6,0.7835099101066589,processed
F0527,MID4,6,0.7374951839447021,processed
F0527,MID1,6,0.7133059501647949,processed
F0527,MID3,7,0.5700258016586304,processed
F0767,MID5,2,0.7161886096000671,processed
F0767,MID4,8,0.6401746273040771,processed
F0767,MID3,3,0.8035317063331604,processed
F0767,MID6,7,0.6195334196090698,processed
F0767,MID2,6,0.6325711011886597,processed
F0767,MID1,11,0.6591306328773499,processed
F0810,MID1,5,0.5255107879638672,processed
F0810,MID3,3,0.5788828730583191,processed
F0810,MID2,6,0.5646255612373352,processed
F0475,MID1,5,0.7139562964439392,processed
F0475,MID3,2,0.5558078289031982,processed
F0475,MID2,3,0.7641740441322327,processed
F0067,MID4,7,0.5247118473052979,processed
F0067,MID3,4,0.7092761397361755,processed
F0067,MID2,15,0.5170196294784546,processed
F0067,MID1,14,0.6107844114303589,processed
F0402,MID6,3,0.6426950097084045,processed
F0402,MID2,10,0.7143653035163879,processed
F0402,MID3,3,0.630704402923584,processed
F0402,MID5,4,0.6363117694854736,processed
F0402,MID1,9,0.6485936641693115,processed
F0402,MID4,4,0.626614511013031,processed
F0058,MID3,10,0.3866749107837677,processed
F0058,MID2,2,0.45766961574554443,processed
F0058,MID4,6,0.5957857966423035,processed
F0058,MID1,19,0.38645341992378235,processed
F0658,MID2,6,0.6947417259216309,processed
F0658,MID7,2,0.8877387046813965,processed
F0658,MID1,11,0.7451662421226501,processed
F0658,MID3,3,0.7402210831642151,processed
F0745,MID1,10,0.319230318069458,processed
F0745,MID4,4,0.47889167070388794,processed
F0745,MID3,5,0.4490737020969391,processed
F0745,MID2,3,0.5659926533699036,processed
F0949,MID1,9,0.7071496844291687,processed
F0949,MID2,10,0.5888703465461731,processed
F0949,MID3,10,0.5967694520950317,processed
F0748,MID3,4,0.6929080486297607,processed
F0748,MID2,8,0.7447468042373657,processed
F0748,MID1,8,0.7415648698806763,processed
F0069,MID1,5,0.7036688327789307,processed
F0069,MID4,6,0.61855548620224,processed
F0069,MID2,2,0.7780482769012451,processed
F0069,MID3,3,0.7974917888641357,processed
F0069,MID6,2,0.8066450953483582,processed
F0069,MID5,3,0.5039439797401428,processed
F0857,MID1,4,0.6645804643630981,processed
F0857,MID2,6,0.5755341649055481,processed
F0857,MID3,3,0.6224088668823242,processed
F0416,MID2,16,0.5292946100234985,processed
F0416,MID1,5,0.7701843976974487,processed
F0416,MID6,2,0.746586799621582,processed
F0416,MID5,2,0.8350462913513184,processed
F0416,MID7,3,0.7886609435081482,processed
F0416,MID3,11,0.48196935653686523,processed
F0984,MID3,7,0.6569231748580933,processed
F0984,MID1,10,0.704639732837677,processed
F0984,MID6,7,0.5788728594779968,processed
F0984,MID2,7,0.539723813533783,processed
F0984,MID7,8,0.5069735050201416,processed
F0984,MID4,5,0.7444959878921509,processed
F0984,MID5,7,0.7081181406974792,processed
F1002,MID4,6,0.6009032130241394,processed
F1002,MID1,10,0.7451430559158325,processed
F1002,MID3,7,0.6300567388534546,processed
F1002,MID6,8,0.6371321678161621,processed
F1002,MID2,11,0.6698930263519287,processed
F1002,MID5,7,0.5983961224555969,processed
F0225,MID4,2,0.6807452440261841,processed
F0225,MID1,18,0.4420563876628876,processed
F0225,MID2,17,0.37361788749694824,processed
F0600,MID2,10,0.2921689450740814,processed
F0600,MID4,10,0.2928195893764496,processed
F0600,MID3,7,0.38798433542251587,processed
F0600,MID6,12,0.4793286621570587,processed
F0600,MID7,3,0.49803829193115234,processed
F0600,MID5,9,0.31314733624458313,processed
F0600,MID1,15,0.4489392638206482,processed
F0685,MID4,3,0.643324613571167,processed
F0685,MID3,8,0.7094250917434692,processed
F0685,MID1,12,0.6597817540168762,processed
F0685,MID5,10,0.5722618699073792,processed
F0685,MID2,4,0.6740455627441406,processed
F0260,MID2,8,0.5891611576080322,processed
F0260,MID1,3,0.6657556891441345,processed
F0260,MID4,4,0.6453986763954163,processed
F0260,MID3,5,0.6101897358894348,processed
F0300,MID4,3,0.8700668215751648,processed
F0300,MID1,9,0.6335015296936035,processed
F0300,MID3,3,0.5651105046272278,processed
F0300,MID2,5,0.7428643107414246,processed
F0673,MID1,2,0.8770458698272705,processed
F0673,MID3,4,0.5928767919540405,processed
F0673,MID2,2,0.868677020072937,processed
F0673,MID5,2,0.7883971333503723,processed
F0574,MID2,7,0.4982021749019623,processed
F0574,MID4,3,0.7547851204872131,processed
F0574,MID1,5,0.7419313192367554,processed
F0439,MID3,5,0.5714548826217651,processed
F0439,MID5,5,0.541368842124939,processed
F0439,MID6,5,0.5724833607673645,processed
F0439,MID1,18,0.5705503225326538,processed
F0439,MID2,7,0.6795259118080139,processed
F0439,MID4,8,0.5189447402954102,processed
F0267,MID1,11,0.5878732204437256,processed
F0267,MID2,3,0.7047312259674072,processed
F0267,MID3,4,0.7425845861434937,processed
F0560,MID4,5,0.6446628570556641,processed
F0560,MID3,5,0.5959621071815491,processed
F0560,MID1,8,0.6036689877510071,processed
F0560,MID5,7,0.5310942530632019,processed
F0560,MID2,12,0.5444519519805908,processed
F0821,MID3,7,0.6657654047012329,processed
F0821,MID4,3,0.6160876750946045,processed
F0821,MID1,9,0.6779959201812744,processed
F0821,MID5,2,0.8938459753990173,processed
F0821,MID2,6,0.4714057445526123,processed
F0821,MID9,2,0.8097472190856934,processed
F0993,MID3,4,0.7248600721359253,processed
F0993,MID5,2,0.903694748878479,processed
F0993,MID4,2,0.616674542427063,processed
F0993,MID2,9,0.5715103149414062,processed
F0097,MID3,3,0.8546445965766907,processed
F0097,MID2,2,0.9110754728317261,processed
F0097,MID4,3,0.5085799694061279,processed
F0097,MID1,9,0.7655711770057678,processed
F0054,MID1,10,0.6740131378173828,processed
F0054,MID3,8,0.5693697333335876,processed
F0054,MID2,6,0.7047595977783203,processed
F0054,MID4,8,0.5907000303268433,processed
F0808,MID1,8,0.5343949794769287,processed
F0808,MID2,8,0.5201113224029541,processed
F0641,MID1,8,0.5753505825996399,processed
F0641,MID5,2,0.5195724964141846,processed
F0641,MID2,7,0.40955686569213867,processed
F0641,MID3,2,0.5561933517456055,processed
F0641,MID4,2,0.6194518804550171,processed
F0641,MID6,2,0.5974208116531372,processed
F0684,MID3,4,0.8130728006362915,processed
F0684,MID2,3,0.7905552983283997,processed
F0684,MID4,4,0.5787642002105713,processed
F0684,MID5,4,0.7148362398147583,processed
F0684,MID1,10,0.7146511673927307,processed
F1005,MID2,6,0.6261695027351379,processed
F1005,MID4,5,0.6244327425956726,processed
F1005,MID1,9,0.6527764797210693,processed
F1005,MID3,6,0.6808977127075195,processed
F0221,MID4,3,0.8817784786224365,processed
F0221,MID3,8,0.6851168274879456,processed
F0221,MID5,6,0.5822609066963196,processed
F0221,MID1,13,0.5285701155662537,processed
F0173,MID1,12,0.6583787202835083,processed
F0173,MID5,7,0.45750194787979126,processed
F0173,MID4,8,0.563249945640564,processed
F0173,MID7,3,0.5952410697937012,processed
F0173,MID2,9,0.5297651290893555,processed
F0173,MID3,10,0.6755963563919067,processed
F0173,MID6,9,0.612708568572998,processed
F0980,MID1,10,0.6295278072357178,processed
F0980,MID2,7,0.6726707220077515,processed
F0980,MID5,4,0.6290385127067566,processed
F0890,MID2,6,0.5511782765388489,processed
F0890,MID1,7,0.5356429219245911,processed
F0890,MID3,4,0.5628855228424072,processed
F0497,MID2,4,0.5246158838272095,processed
F0497,MID3,2,0.5945301055908203,processed
F0497,MID1,3,0.6879605650901794,processed
F0509,MID3,4,0.7649699449539185,processed
F0509,MID1,10,0.7037005424499512,processed
F0509,MID2,5,0.8106392025947571,processed
F0509,MID4,7,0.6904932856559753,processed
F0002,MID2,9,0.5700982809066772,processed
F0002,MID1,10,0.703396737575531,processed
F0002,MID3,9,0.6005589962005615,processed
F0937,MID1,5,0.6955593824386597,processed
F0937,MID3,2,0.8626660704612732,processed
F0937,MID4,4,0.7407875061035156,processed
F0937,MID5,4,0.5681958198547363,processed
F0937,MID2,6,0.49415814876556396,processed
F0764,MID4,2,0.7299403548240662,processed
F0764,MID3,3,0.8669816851615906,processed
F0764,MID2,5,0.6999940276145935,processed
F0764,MID1,11,0.662539541721344,processed
F0967,MID4,3,0.5958879590034485,processed
F0967,MID1,9,0.7310869693756104,processed
F0967,MID3,5,0.6637457609176636,processed
F0967,MID2,8,0.7434111833572388,processed
F0113,MID1,10,0.5893877744674683,processed
F0113,MID3,4,0.6754848957061768,processed
F0113,MID4,4,0.6612846851348877,processed
F0113,MID2,5,0.5704848170280457,processed
F0770,MID5,6,0.6354917883872986,processed
F0770,MID1,7,0.5907160639762878,processed
F0770,MID2,3,0.5463579893112183,processed
F0770,MID4,3,0.7117142081260681,processed
F0059,MID4,3,0.4654301702976227,processed
F0059,MID1,6,0.6975730061531067,processed
F0059,MID2,9,0.5764483213424683,processed
F0059,MID3,10,0.679245114326477,processed
F0899,MID3,7,0.7370418310165405,processed
F0899,MID2,9,0.5387840867042542,processed
F0899,MID1,4,0.6643978357315063,processed
F0460,MID1,5,0.5912555456161499,processed
F0460,MID3,6,0.5289953947067261,processed
F0460,MID5,7,0.4968339502811432,processed
F0460,MID2,2,0.8259090781211853,processed
F0460,MID4,7,0.4998270869255066,processed
F0994,MID3,3,0.6320716738700867,processed
F0994,MID4,2,0.8074957132339478,processed
F0994,MID1,6,0.5970365405082703,processed
F0994,MID2,5,0.46411532163619995,processed
F0806,MID4,6,0.586030900478363,processed
F0806,MID1,12,0.5735265016555786,processed
F0806,MID2,5,0.5254351496696472,processed
F0806,MID5,5,0.4885014593601227,processed
F0806,MID3,6,0.6081501841545105,processed
F0806,MID6,2,0.8662796020507812,processed
F0760,MID3,6,0.6614797711372375,processed
F0760,MID1,10,0.705336332321167,processed
F0760,MID2,6,0.7137181758880615,processed
F0760,MID4,5,0.5749486684799194,processed
F0751,MID1,7,0.5228455662727356,processed
F0751,MID2,7,0.5114985704421997,processed
F0751,MID3,6,0.5862063765525818,processed
F0241,MID4,2,0.7002772092819214,processed
F0241,MID3,4,0.5668892860412598,processed
F0241,MID1,10,0.5845698118209839,processed
F0241,MID2,7,0.7292790412902832,processed
F0270,MID1,8,0.5141196250915527,processed
F0270,MID4,5,0.719393789768219,processed
F0270,MID3,4,0.7927303314208984,processed
F0270,MID2,4,0.6537882089614868,processed
F0305,MID1,7,0.5635319948196411,processed
F0305,MID2,7,0.35668110847473145,processed
F0305,MID3,3,0.6519972681999207,processed
F0157,MID2,9,0.4948789179325104,processed
F0157,MID3,9,0.6142691373825073,processed
F0157,MID1,9,0.572906494140625,processed
F0157,MID4,9,0.49442726373672485,processed
F0692,MID1,9,0.569898247718811,processed
F0692,MID4,3,0.78982013463974,processed
F0692,MID3,3,0.6179267764091492,processed
F0692,MID2,8,0.5346490740776062,processed
F0682,MID1,6,0.6339938044548035,processed
F0682,MID2,3,0.8279898166656494,processed
F0682,MID3,4,0.5596461296081543,processed
F0682,MID4,5,0.7117246985435486,processed
F0061,MID2,3,0.7581624984741211,processed
F0061,MID4,2,0.882156252861023,processed
F0061,MID3,7,0.6088749170303345,processed
F0061,MID1,9,0.5910236835479736,processed
F0061,MID5,2,0.7643078565597534,processed
F0730,MID6,2,0.8936203718185425,processed
F0730,MID4,4,0.6734117269515991,processed
F0730,MID2,4,0.7805793881416321,processed
F0730,MID5,2,0.8225762844085693,processed
F0730,MID1,8,0.6981041431427002,processed
F0730,MID3,3,0.8190891742706299,processed
F0296,MID4,2,0.8454756736755371,processed
F0296,MID3,2,0.871849536895752,processed
F0296,MID1,9,0.750383198261261,processed
F0296,MID2,13,0.7355931401252747,processed
F0296,MID5,2,0.8018884658813477,processed
F0302,MID2,6,0.774318277835846,processed
F0302,MID3,4,0.5471254587173462,processed
F0302,MID4,5,0.5530843138694763,processed
F0302,MID1,7,0.4562513530254364,processed
F0156,MID2,3,0.6834548115730286,processed
F0156,MID1,9,0.5497802495956421,processed
F0156,MID3,4,0.556041955947876,processed
F0156,MID4,7,0.5440880656242371,processed
F0213,MID1,5,0.7075433135032654,processed
F0213,MID2,7,0.6957878470420837,processed
F0213,MID3,5,0.6828166842460632,processed
F0110,MID3,2,0.7353869676589966,processed
F0110,MID1,8,0.564470648765564,processed
F0110,MID2,4,0.7362629175186157,processed
F0556,MID2,8,0.4406557083129883,processed
F0556,MID5,2,0.8263914585113525,processed
F0556,MID1,13,0.43211206793785095,processed
F0556,MID3,3,0.6239907145500183,processed
F0556,MID4,4,0.6154224872589111,processed
F0045,MID2,9,0.5599150657653809,processed
F0045,MID1,6,0.7281650900840759,processed
F0045,MID4,5,0.6842838525772095,processed
F0045,MID3,3,0.5694752335548401,processed
F0388,MID2,7,0.6243944764137268,processed
F0388,MID4,5,0.5812405347824097,processed
F0388,MID1,8,0.643596887588501,processed
F0388,MID5,4,0.5692420601844788,processed
F0293,MID3,5,0.6178673505783081,processed
F0293,MID7,2,0.7609692811965942,processed
F0293,MID2,4,0.6995651125907898,processed
F0293,MID1,7,0.6507826447486877,processed
F0293,MID5,4,0.6199232339859009,processed
F0293,MID8,2,0.8007025718688965,processed
F0293,MID6,3,0.6562784314155579,processed
F0293,MID4,4,0.6206104159355164,processed
F0062,MID2,2,0.778597354888916,processed
F0062,MID1,9,0.5382068753242493,processed
F0062,MID3,8,0.469235360622406,processed
F0062,MID4,8,0.3293450176715851,processed
F0715,MID3,4,0.5978893041610718,processed
F0715,MID5,2,0.7701442241668701,processed
F0715,MID1,9,0.5670554041862488,processed
F0715,MID2,4,0.6729657649993896,processed
F0849,MID2,9,0.5163820385932922,processed
F0849,MID1,10,0.5065165758132935,processed
F0849,MID3,6,0.7059386372566223,processed
F0518,MID5,3,0.7632248401641846,processed
F0518,MID4,6,0.7072422504425049,processed
F0518,MID3,4,0.7506310939788818,processed
F0518,MID2,3,0.8119121193885803,processed
F0518,MID1,6,0.7685444355010986,processed
F0852,MID3,4,0.7952708601951599,processed
F0852,MID4,7,0.682775616645813,processed
F0852,MID5,4,0.6883914470672607,processed
F0852,MID2,5,0.7170639038085938,processed
F0852,MID1,7,0.6309272646903992,processed
F0727,MID2,5,0.6803988814353943,processed
F0727,MID1,5,0.7264888286590576,processed
F0945,MID3,5,0.5645922422409058,processed
F0945,MID2,4,0.5936853289604187,processed
F0945,MID1,7,0.6982058882713318,processed
F0897,MID2,3,0.4050377607345581,processed
F0897,MID5,2,0.627754807472229,processed
F0897,MID1,8,0.5044804811477661,processed
F0897,MID4,2,0.5638447999954224,processed
F0897,MID6,3,0.555665910243988,processed
F0551,MID1,8,0.572120189666748,processed
F0551,MID3,4,0.6651843786239624,processed
F0551,MID4,4,0.6092443466186523,processed
F0551,MID2,3,0.8296566605567932,processed
F0847,MID2,4,0.7805204391479492,processed
F0847,MID3,7,0.5862442255020142,processed
F0847,MID1,11,0.5699599981307983,processed
F0215,MID1,6,0.6051279306411743,processed
F0215,MID2,4,0.6619501113891602,processed
F0920,MID4,2,0.8339600563049316,processed
F0920,MID1,8,0.6471728086471558,processed
F0920,MID2,10,0.5810430645942688,processed
F0920,MID6,3,0.6531164646148682,processed
F0419,MID3,7,0.5375708937644958,processed
F0419,MID2,9,0.7163347005844116,processed
F0419,MID1,7,0.6754365563392639,processed
F0013,MID2,7,0.6755033135414124,processed
F0013,MID10,2,0.7591565847396851,processed
F0013,MID3,2,0.869659960269928,processed
F0013,MID4,3,0.859278678894043,processed
F0013,MID1,10,0.6734145283699036,processed
F0013,MID9,2,0.6857975125312805,processed
F0901,MID1,3,0.6763946413993835,processed
F0901,MID5,5,0.6283515691757202,processed
F0901,MID2,2,0.5518572330474854,processed
F0901,MID3,3,0.740144670009613,processed
F0901,MID4,6,0.42229220271110535,processed
F0885,MID6,2,0.5237234234809875,processed
F0885,MID1,20,0.43099650740623474,processed
F0885,MID3,6,0.5887883901596069,processed
F0885,MID2,7,0.26727205514907837,processed
F0885,MID5,2,0.6616397500038147,processed
F0885,MID4,3,0.5494306087493896,processed
F0410,MID1,8,0.7295423746109009,processed
F0410,MID2,8,0.7317304611206055,processed
F0389,MID3,2,0.7850019931793213,processed
F0389,MID2,3,0.6769905090332031,processed
F0389,MID1,5,0.5373276472091675,processed
F0528,MID1,14,0.4979012608528137,processed
F0528,MID2,10,0.4700576663017273,processed
F0528,MID4,9,0.44831573963165283,processed
F0528,MID3,10,0.41425570845603943,processed
F0578,MID5,2,0.6953246593475342,processed
F0578,MID4,3,0.4907546937465668,processed
F0578,MID2,2,0.6580561399459839,processed
F0578,MID3,2,0.8689383268356323,processed
F0578,MID1,6,0.7293339371681213,processed
F0861,MID2,5,0.612780749797821,processed
F0861,MID3,3,0.7061082720756531,processed
F0861,MID1,4,0.628260612487793,processed
F0992,MID17,4,0.5113143920898438,processed
F0992,MID4,9,0.6401945352554321,processed
F0992,MID5,4,0.8227041959762573,processed
F0992,MID7,4,0.7522854804992676,processed
F0992,MID10,4,0.620200514793396,processed
F0992,MID13,9,0.5099985599517822,processed
F0992,MID3,13,0.649118185043335,processed
F0992,MID9,5,0.5530014038085938,processed
F0992,MID2,14,0.5294370055198669,processed
F0992,MID11,4,0.6695183515548706,processed
F0992,MID12,9,0.5242189764976501,processed
F0992,MID8,5,0.5955907106399536,processed
F0992,MID16,2,0.6247216463088989,processed
F0992,MID15,2,0.6133462190628052,processed
F0992,MID6,9,0.6935580372810364,processed
F0992,MID14,2,0.7478125095367432,processed
F0992,MID1,2,0.5620919466018677,processed
F0191,MID2,7,0.5911492705345154,processed
F0191,MID1,6,0.7523618340492249,processed
F0191,MID3,2,0.7169488668441772,processed
F0127,MID1,10,0.5593010187149048,processed
F0127,MID2,4,0.7374950051307678,processed
F0127,MID3,8,0.5877371430397034,processed
F0127,MID4,4,0.6378922462463379,processed
F0228,MID2,4,0.7362829446792603,processed
F0228,MID4,2,0.714393138885498,processed
F0228,MID1,5,0.5908572673797607,processed
F0844,MID4,9,0.7167122960090637,processed
F0844,MID1,8,0.6740070581436157,processed
F0844,MID2,8,0.6329021453857422,processed
F0844,MID3,3,0.6238479018211365,processed
F0308,MID1,8,0.6541949510574341,processed
F0308,MID2,8,0.6989447474479675,processed
F0781,MID1,7,0.6618251800537109,processed
F0781,MID2,6,0.7662358283996582,processed
F0973,MID3,3,0.7518685460090637,processed
F0973,MID1,9,0.598747193813324,processed
F0973,MID2,7,0.6513598561286926,processed
F0338,MID1,8,0.7206463813781738,processed
F0338,MID3,2,0.8170918226242065,processed
F0338,MID2,4,0.7835362553596497,processed
F0338,MID5,2,0.8340444564819336,processed
F0851,MID3,4,0.7414795756340027,processed
F0851,MID1,5,0.7168092727661133,processed
F0851,MID6,2,0.8417174220085144,processed
F0851,MID2,2,0.8280246257781982,processed
F0851,MID5,3,0.8265454173088074,processed
F0851,MID4,8,0.6795040369033813,processed
F0073,MID5,3,0.7665531635284424,processed
F0073,MID7,5,0.6349252462387085,processed
F0073,MID2,4,0.7871485352516174,processed
F0073,MID1,16,0.5219734907150269,processed
F0073,MID3,11,0.4598775804042816,processed
F0073,MID4,3,0.6261478066444397,processed
F0552,MID8,2,0.6307504177093506,processed
F0552,MID1,15,0.7313154935836792,processed
F0552,MID5,5,0.5710536241531372,processed
F0552,MID3,4,0.6719334125518799,processed
F0552,MID12,2,0.6768426895141602,processed
F0552,MID9,2,0.9236129522323608,processed
F0552,MID6,6,0.6073659658432007,processed
F0552,MID4,10,0.6663950681686401,processed
F0552,MID2,8,0.6229024529457092,processed
F0779,MID3,5,0.5103002786636353,processed
F0779,MID4,5,0.5518081784248352,processed
F0779,MID1,6,0.63014155626297,processed
F0779,MID2,4,0.4522168040275574,processed
F0326,MID8,6,0.5719711780548096,processed
F0326,MID6,5,0.533405601978302,processed
F0326,MID4,2,0.8387194871902466,processed
F0326,MID7,6,0.6714863181114197,processed
F0326,MID3,2,0.8300124406814575,processed
F0326,MID1,5,0.7069668769836426,processed
F0326,MID2,4,0.8317497968673706,processed
F0326,MID5,6,0.4802839756011963,processed
F0249,MID2,7,0.6029033660888672,processed
F0249,MID10,3,0.6188580989837646,processed
F0249,MID8,2,0.9312752485275269,processed
F0249,MID3,5,0.6083351969718933,processed
F0249,MID1,13,0.5492914915084839,processed
F0249,MID5,5,0.7101138234138489,processed
F0249,MID4,2,0.5427246689796448,processed
F0249,MID9,2,0.8604007363319397,processed
F0144,MID2,7,0.6662792563438416,processed
F0144,MID3,12,0.6110265254974365,processed
F0144,MID6,3,0.7473540902137756,processed
F0144,MID7,2,0.6584148406982422,processed
F0144,MID5,2,0.8986939191818237,processed
F0144,MID4,5,0.7003831267356873,processed
F0144,MID1,12,0.6246554851531982,processed
F0288,MID2,3,0.6646230220794678,processed
F0288,MID4,2,0.6814223527908325,processed
F0288,MID5,2,0.6204828023910522,processed
F0288,MID3,3,0.6304345726966858,processed
F0288,MID1,3,0.7606497406959534,processed
